from_vtd10,to_vtd20,weight
120990430,12099000432,0.3571428571
120990431,12099000431,0.9142052631
120990431,12099000432,0.0024614035
120990431,1209900NP20,0.0416666667
120990431,1209900NP21,0.0416666667
120990432,12099000432,0.7333333333
120990432,12099000819,0.0666666667
120990432,12099000880,0.0666666667
120990432,12099000882,0.1333333333
120990433,12099000432,0.3076923077
120990433,12099000433,0.6923076923
120990434,12099000434,0.6250000000
120990434,12099000882,0.2500000000
120990434,12099000883,0.1250000000
120990435,12099000432,0.2000000000
120990435,12099000436,0.8000000000
120990436,12099000423,0.0350150960
120990436,12099000432,0.0384615385
120990436,12099000436,0.8989375616
120990436,12099000819,0.0176782853
120990436,12099000880,0.0099075187
120990437,12099000437,1.0000000000
120990438,12099000418,1.0000000000
120990439,12099000413,0.0000166940
120990439,12099000422,0.0222222222
120990439,12099000439,0.9777610838
120990440,12099000440,1.0000000000
120990441,12099000417,0.0504792584
120990441,12099000442,0.9493360084
120990441,12099000823,0.0001847332
120990442,12099000417,0.0066284938
120990442,12099000435,0.0802860679
120990442,12099000441,0.0810810811
120990442,12099000442,0.8312093440
120990442,12099000559,0.0007950132
120990443,12099000443,0.7656250000
120990443,12099000830,0.2343750000
120990444,12099000444,0.8928571429
120990444,12099000884,0.1071428571
120990445,12099000445,1.0000000000
120990446,12099000884,1.0000000000
120990447,12099000827,0.6666666667
120990447,12099000884,0.3333333333
120990448,12099000448,0.9996201437
120990448,12099000452,0.0003798563
120990449,12099000449,1.0000000000
120990450,12099000450,1.0000000000
120990451,12099000451,1.0000000000
120990452,12099000452,1.0000000000
120990453,12099000451,0.1901588357
120990453,12099000453,0.8098411643
120990454,12099000453,0.2068965517
120990454,12099000454,0.7931034483
120990455,12099000455,0.9629629630
120990455,12099000457,0.0370370370
120990456,12099000456,0.7665852158
120990456,12099000461,0.2334147842
120990457,12099000457,1.0000000000
120990458,12099000459,1.0000000000
120990459,12099000459,1.0000000000
120990460,12099000457,0.7200000000
120990460,12099000462,0.2800000000
120990461,12099000457,0.0416666667
120990461,12099000461,0.9166666667
120990461,12099000462,0.0416666667
120990462,12099000457,0.3087478168
120990462,12099000462,0.6912521832
120990463,12099000460,0.1388888889
120990463,12099000463,0.8611111111
120990464,12099000460,0.2500000000
120990464,12099000464,0.7500000000
120990465,12099000465,0.4500000000
120990465,12099000466,0.5500000000
120990466,12099000460,0.3181818182
120990466,12099000465,0.3181818182
120990466,12099000466,0.2727272727
120990466,12099000575,0.0454545455
120990466,12099000586,0.0454545455
120990467,12099000452,1.0000000000
120990468,12099000463,0.0645161290
120990468,12099000465,0.0322580645
120990468,12099000468,0.8709677419
120990468,12099000598,0.0322580645
120990469,12099000465,0.0400000000
120990469,12099000466,0.0400000000
120990469,12099000469,0.9200000000
120990470,12099000452,1.0000000000
120990471,12099000471,1.0000000000
120990472,12099000452,0.0652173913
120990472,12099000461,0.4565217391
120990472,12099000462,0.4782608696
120990473,12099000468,0.3082056071
120990473,12099000473,0.6917943929
120990474,12099000474,1.0000000000
120990475,12099000475,1.0000000000
120990476,12099000476,1.0000000000
120990477,12099000476,0.2702702703
120990477,12099000477,0.7297297297
120990478,12099000476,0.1000000000
120990478,12099000478,0.9000000000
120990479,12099000479,0.4963901690
120990479,12099000481,0.5036098310
120990480,12099000480,1.0000000000
120990481,12099000480,0.6470588235
120990481,12099000481,0.0294117647
120990481,12099000482,0.3235294118
120990482,12099000471,1.0000000000
120990483,12099000483,0.6181818182
120990483,12099000484,0.3818181818
120990484,12099000477,0.5000000000
120990484,12099000484,0.5000000000
120990485,12099000477,0.3877551020
120990485,12099000485,0.6122448980
120990486,12099000486,1.0000000000
120990487,12099000487,1.0000000000
120990488,12099000488,1.0000000000
120990489,12099000482,1.0000000000
120990490,12099000480,0.0208333333
120990490,12099000482,0.0208333333
120990490,12099000490,0.6250000000
120990490,12099000491,0.0625000000
120990490,12099000494,0.0416666667
120990490,12099000505,0.0833333333
120990490,12099000506,0.1458333333
120990491,12099000483,0.0833333333
120990491,12099000491,0.9166666667
120990492,12099000492,1.0000000000
120990493,12099000493,1.0000000000
120990494,12099000494,1.0000000000
120990495,12099000494,0.3888888889
120990495,12099000495,0.6111111111
120990496,12099000494,0.0312500000
120990496,12099000496,0.9687500000
120990497,12099000489,0.2826086957
120990497,12099000497,0.7173913043
120990498,12099000498,1.0000000000
120990499,12099000499,1.0000000000
120990500,12099000500,1.0000000000
120990501,12099000501,0.5625000000
120990501,12099000503,0.4375000000
120990502,12099000502,0.3888888889
120990502,12099000503,0.6111111111
120990503,12099000499,0.0526315789
120990503,12099000503,0.2631578947
120990503,12099000504,0.6842105263
120990504,12099000504,1.0000000000
120990505,12099000505,1.0000000000
120990506,12099000505,0.0119047619
120990506,12099000506,0.9880952381
120990507,12099000495,0.4583333333
120990507,12099000507,0.5416666667
120990508,12099000507,0.9629629630
120990508,12099000509,0.0370370370
120990509,12099000489,0.0588235294
120990509,12099000509,0.9411764706
120990510,12099000510,1.0000000000
120990511,12099000416,0.0003240676
120990511,12099000511,0.9996759324
120990512,12099000418,0.2500000000
120990512,12099000512,0.7500000000
120990513,12099000418,0.7781341345
120990513,12099000513,0.2218658656
120990514,12099000514,1.0000000000
120990515,12099000438,1.0000000000
120990516,12099000516,1.0000000000
120990517,12099000517,0.9500000000
120990517,12099000520,0.0500000000
120990518,12099000518,1.0000000000
120990519,12099000508,0.6789396254
120990519,12099000515,0.1511720436
120990519,12099000519,0.1698883310
120990520,12099000508,0.6250000000
120990520,12099000520,0.3750000000
120990521,12099000521,1.0000000000
120990522,12099000518,0.0333333333
120990522,12099000522,0.9666666667
120990523,12099000518,0.0909090909
120990523,12099000523,0.9090909091
120990524,12099000524,1.0000000000
120990525,12099000524,1.0000000000
120990526,12099000526,1.0000000000
120990527,12099000527,1.0000000000
120990528,12099000519,0.4285714286
120990528,12099000528,0.5714285714
120990529,12099000529,1.0000000000
120990530,12099000530,0.6000000000
120990530,12099000538,0.4000000000
120990531,12099000531,1.0000000000
120990532,12099000532,1.0000000000
120990533,12099000532,0.0625000000
120990533,12099000533,0.9375000000
120990534,12099000534,1.0000000000
120990535,12099000535,1.0000000000
120990536,12099000519,0.0454545455
120990536,12099000536,0.9545454545
120990537,12099000534,0.1538461538
120990537,12099000537,0.8461538462
120990538,12099000538,1.0000000000
120990539,12099000533,0.0833333333
120990539,12099000534,0.0833333333
120990539,12099000539,0.8333333333
120990540,12099000540,1.0000000000
120990541,12099000541,1.0000000000
120990542,12099000519,0.2500000000
120990542,12099000541,0.7500000000
120990543,12099000543,0.9444444444
120990543,12099000544,0.0555555556
120990544,12099000544,1.0000000000
120990545,12099000545,1.0000000000
120990546,12099000546,0.7307692308
120990546,12099000547,0.2692307692
120990547,12099000547,0.9823232235
120990547,12099000582,0.0176767765
120990548,12099000548,1.0000000000
120990549,12099000549,1.0000000000
120990550,12099000550,1.0000000000
120990551,12099000551,1.0000000000
120990552,12099000552,0.8125000000
120990552,12099000557,0.1875000000
120990553,12099000553,1.0000000000
120990554,12099000554,1.0000000000
120990555,12099000555,1.0000000000
120990556,12099000556,1.0000000000
120990557,12099000557,0.9722929536
120990557,12099000563,0.0277070464
120990558,12099000558,1.0000000000
120990559,12099000442,0.0769230769
120990559,12099000556,0.2307692308
120990559,12099000559,0.6923076923
120990560,12099000441,0.7766055933
120990560,12099000571,0.2233944067
120990561,12099000561,0.9976387900
120990561,12099000577,0.0023612100
120990562,12099000561,0.2500000000
120990562,12099000577,0.7500000000
120990563,12099000557,0.0094239319
120990563,12099000563,0.9905760681
120990564,12099000564,1.0000000000
120990565,12099000565,1.0000000000
120990566,12099000554,0.0472601915
120990566,12099000566,0.9527398085
120990567,12099000567,0.6000000000
120990567,12099000577,0.4000000000
120990568,12099000568,1.0000000000
120990569,12099000569,1.0000000000
120990570,12099000570,1.0000000000
120990571,12099000441,0.0138492950
120990571,12099000571,0.9861507050
120990572,12099000572,1.0000000000
120990573,12099000573,1.0000000000
120990574,12099000573,0.0123338700
120990574,12099000574,0.9876661300
120990575,12099000561,1.0000000000
120990576,12099000561,0.4615384615
120990576,12099000576,0.5384615385
120990577,12099000561,0.0001219194
120990577,12099000567,0.6818181818
120990577,12099000577,0.3180598988
120990578,12099000578,1.0000000000
120990579,12099000571,0.1666666667
120990579,12099000579,0.8333333333
120990580,12099000580,1.0000000000
120990581,12099000581,1.0000000000
120990582,12099000582,1.0000000000
120990583,12099000460,0.0416666667
120990583,12099000583,0.9583333333
120990584,12099000575,0.3953488372
120990584,12099000584,0.6046511628
120990585,12099000585,1.0000000000
120990586,12099000562,0.3333333333
120990586,12099000586,0.6666666667
120990587,12099000587,0.6296296296
120990587,12099000588,0.3703703704
120990588,12099000588,0.5000000000
120990588,12099000591,0.5000000000
120990589,12099000589,1.0000000000
120990590,12099000587,0.2098639095
120990590,12099000588,0.5483870968
120990590,12099000590,0.2094909292
120990590,12099000600,0.0322580645
120990591,12099000590,0.3750000000
120990591,12099000591,0.6250000000
120990592,12099000592,1.0000000000
120990593,12099000593,0.9795918367
120990593,12099000595,0.0204081633
120990594,12099000594,1.0000000000
120990595,12099000595,1.0000000000
120990596,12099000596,1.0000000000
120990597,12099000595,0.0526315789
120990597,12099000597,0.9473684211
120990598,12099000463,0.0384615385
120990598,12099000468,0.0384615385
120990598,12099000598,0.9230769231
120990599,12099000463,0.0312500000
120990599,12099000599,0.9687500000
120990600,12099000590,0.0542158264
120990600,12099000600,0.3688610967
120990600,12099000601,0.5769230769
120990601,12099000601,0.4166666667
120990601,12099000610,0.5833333333
120990602,12099000602,0.5405405405
120990602,12099000612,0.4594594595
120990603,12099000602,1.0000000000
120990604,12099000604,0.9230769231
120990604,12099000605,0.0769230769
120990605,12099000605,1.0000000000
120990606,12099000606,1.0000000000
120990607,12099000600,1.0000000000
120990608,12099000600,0.0303030303
120990608,12099000608,0.9696969697
120990609,12099000609,1.0000000000
120990610,12099000610,1.0000000000
120990611,12099000611,1.0000000000
120990612,12099000612,1.0000000000
120990613,12099000613,1.0000000000
120990614,12099000606,0.0504274309
120990614,12099000614,0.9495725691
120990615,12099000615,1.0000000000
120990616,12099000616,1.0000000000
120990617,12099000617,1.0000000000
120990618,12099000618,1.0000000000
120990619,12099000619,1.0000000000
120990620,12099000620,0.5925925926
120990620,12099000621,0.4074074074
120990621,12099000621,1.0000000000
120990622,12099000622,1.0000000000
120990623,12099000573,0.7777777778
120990623,12099000574,0.2222222222
120990624,12099000624,1.0000000000
120990625,12099000624,1.0000000000
120990626,12099000624,0.0166666667
120990626,12099000626,0.4000000000
120990626,12099000629,0.0333333333
120990626,12099000630,0.5500000000
120990627,12099000624,0.0192449275
120990627,12099000627,0.7183955228
120990627,12099000628,0.1978021978
120990627,12099000629,0.0535683409
120990627,12099000630,0.0109890110
120990628,12099000628,1.0000000000
120990629,12099000626,0.0232558140
120990629,12099000627,0.0260574252
120990629,12099000629,0.9506867609
120990630,12099000623,0.1011568755
120990630,12099000625,0.0263157895
120990630,12099000630,0.7473025209
120990630,12099000633,0.0701754386
120990630,12099000634,0.0462774457
120990630,1209900NP22,0.0087719298
120990631,12099000631,0.5000000000
120990631,12099000634,0.5000000000
120990632,12099000630,0.4571428571
120990632,12099000633,0.4857142857
120990632,12099000652,0.0571428571
120990633,12099000633,1.0000000000
120990634,12099000634,1.0000000000
120990635,12099000636,0.9143068625
120990635,1209900NP22,0.0856931375
120990636,12099000634,0.0519480519
120990636,12099000635,0.0047357892
120990636,12099000636,0.8483567430
120990636,12099000640,0.0300243509
120990636,12099000645,0.0649350649
120990637,12099000630,0.0400000000
120990637,12099000634,0.9600000000
120990638,12099000634,0.1086956522
120990638,12099000638,0.8913043478
120990639,12099000634,0.0873155630
120990639,12099000639,0.7620538125
120990639,12099000646,0.1506306245
120990640,12099000636,0.0382520003
120990640,12099000640,0.8775651753
120990640,12099000645,0.0588235294
120990640,12099000646,0.0140799820
120990640,12099000647,0.0035912679
120990640,1209900NP22,0.0076880451
120990641,12099000640,0.3985308950
120990641,12099000645,0.6014691050
120990642,12099000636,0.9705882353
120990642,12099000640,0.0294117647
120990643,12099000640,0.0326755893
120990643,12099000645,0.9329671540
120990643,12099000646,0.0343572568
120990644,12099000640,0.0010773577
120990644,12099000646,0.9989226423
120990645,12099000645,1.0000000000
120990646,12099000634,0.0178571429
120990646,12099000645,0.0178571429
120990646,12099000646,0.9642857143
120990647,12099000607,0.0040631640
120990647,12099000640,0.0002413573
120990647,12099000647,0.8706954788
120990647,1209900NP22,0.1250000000
120990648,12099000607,0.9772727273
120990648,1209900NP22,0.0227272727
120990649,12099000607,0.4080845489
120990649,12099000640,0.0306122449
120990649,12099000649,0.4873306029
120990649,12099000650,0.0739726034
120990650,12099000650,1.0000000000
120990651,12099000633,0.9936100207
120990651,12099000650,0.0063899793
120990652,12099000652,0.9722222222
120990652,12099000669,0.0277777778
120990653,12099000653,0.9955265706
120990653,12099000669,0.0044734294
120990654,12099000176,0.0848481195
120990654,12099000641,0.5000000000
120990654,12099000643,0.0862046524
120990654,12099000659,0.3289472280
120990655,12099000003,0.0006297082
120990655,12099000655,0.9993702918
120990656,12099000654,0.1058765414
120990656,12099000656,0.8775945329
120990656,12099000669,0.0165289256
120990657,12099000641,0.6296296296
120990657,12099000643,0.2098765432
120990657,12099000658,0.1604938272
120990658,12099000003,0.0098039216
120990658,12099000641,0.0882352941
120990658,12099000643,0.1176470588
120990658,12099000658,0.7843137255
120990659,12099000643,0.3176470588
120990659,12099000659,0.6823529412
120990660,12099000660,1.0000000000
120990661,12099000661,1.0000000000
120990662,12099000662,1.0000000000
120990663,12099000653,0.0000597036
120990663,12099000663,0.8986674208
120990663,12099000667,0.0000454585
120990663,12099000669,0.1012274171
120990664,12099000664,1.0000000000
120990665,12099000024,0.2612250879
120990665,12099000NP3,0.4887749121
120990665,1209900NP23,0.2500000000
120990666,12099000669,1.0000000000
120990667,12099000664,0.0526315789
120990667,12099000667,0.6447368421
120990667,12099000670,0.3026315789
120990668,12099000664,0.9727942013
120990668,12099000667,0.0270270270
120990668,12099000669,0.0001787717
120990669,12099000669,1.0000000000
120990670,12099000664,0.0714285714
120990670,12099000670,0.9285714286
120990671,12099000667,0.3139534884
120990671,12099000671,0.6860465116
120990672,12099000672,0.9997594079
120990672,12099000673,0.0002405921
120990673,12099000672,0.3106843186
120990673,12099000673,0.6893156814
120990674,12099000674,1.0000000000
120990675,12099000675,0.7857142857
120990675,12099000677,0.2142857143
120990676,12099000669,0.1195746556
120990676,12099000675,0.5454545455
120990676,12099000676,0.3333333333
120990676,12099000678,0.0016374656
120990677,12099000672,1.0000000000
120990678,12099000678,1.0000000000
120990679,12099000678,1.0000000000
120990680,12099000680,1.0000000000
120990681,12099000681,0.9999978961
120990681,12099000689,0.0000021038
120990682,12099000681,0.0304343460
120990682,12099000682,0.3030303030
120990682,12099000689,0.6665353509
120990683,12099000683,1.0000000000
120990684,12099000693,1.0000000000
120990685,12099000684,0.1333333333
120990685,12099000685,0.2000000000
120990685,12099000699,0.6666666667
120990686,12099000686,1.0000000000
120990687,12099000687,0.9919931431
120990687,12099000690,0.0053229392
120990687,12099000691,0.0026839177
120990688,12099000682,0.4400000000
120990688,12099000688,0.5600000000
120990689,12099000683,0.0454545455
120990689,12099000688,0.4545454545
120990689,12099000689,0.5000000000
120990690,12099000690,1.0000000000
120990691,12099000678,0.1666666667
120990691,12099000691,0.8333333333
120990692,12099000692,1.0000000000
120990693,12099000693,0.9268292683
120990693,12099000696,0.0731707317
120990694,12099000685,0.0522797582
120990694,12099000694,0.9477202418
120990695,12099000695,1.0000000000
120990696,12099000696,1.0000000000
120990697,12099000697,1.0000000000
120990698,12099000698,1.0000000000
120990699,12099000684,0.2592592593
120990699,12099000697,0.1481481481
120990699,12099000699,0.5925925926
120990700,12099000679,0.3846153846
120990700,12099000695,0.0769230769
120990700,12099000700,0.4615384615
120990700,12099000701,0.0443026600
120990700,12099000727,0.0326204170
120990701,12099000679,0.1781005727
120990701,12099000701,0.7841643496
120990701,1209900NP25,0.0377350777
120990702,12099000702,1.0000000000
120990704,12099000668,0.0572700419
120990704,12099000703,0.2857142857
120990704,12099000704,0.2998728153
120990704,12099000705,0.3571428571
120990705,12099000703,0.2291666667
120990705,12099000705,0.7708333333
120990706,12099000238,0.0002314740
120990706,12099000703,0.1250619848
120990706,12099000707,0.8747065413
120990707,12099000706,0.9000000000
120990707,12099000708,0.1000000000
120990708,12099000706,0.0601428185
120990708,12099000708,0.9398571815
120990709,12099000709,1.0000000000
120990710,12099000710,0.8400000000
120990710,12099000712,0.0400000000
120990710,12099000718,0.1200000000
120990711,12099000672,0.1250000000
120990711,12099000711,0.3750000000
120990711,12099000870,0.5000000000
120990712,12099000712,0.6609912089
120990712,12099000716,0.0890087911
120990712,12099000718,0.2500000000
120990713,12099000712,0.3250000000
120990713,12099000713,0.6750000000
120990714,12099000352,0.0263157895
120990714,12099000714,0.9736650678
120990714,12099000716,0.0000191427
120990715,12099000352,0.1333333333
120990715,12099000714,0.0666666667
120990715,12099000715,0.8000000000
120990716,12099000716,0.7241379310
120990716,12099000717,0.2758620690
120990717,12099000712,0.1707953064
120990717,12099000716,0.3292046936
120990717,12099000717,0.5000000000
120990718,12099000717,0.3571428571
120990718,12099000718,0.6428571429
120990719,12099000717,0.5925925926
120990719,12099000718,0.0370370370
120990719,12099000719,0.0370370370
120990719,12099000720,0.3333333333
120990720,12099000720,0.8000000000
120990720,12099000721,0.2000000000
120990721,12099000721,1.0000000000
120990722,12099000719,0.0000160329
120990722,12099000722,0.7714125385
120990722,12099000723,0.2285714286
120990723,12099000719,0.5335087556
120990723,12099000722,0.0864912444
120990723,12099000723,0.2200000000
120990723,12099000724,0.1400000000
120990723,12099000741,0.0200000000
120990724,12099000719,0.1428571429
120990724,12099000724,0.8571428571
120990725,12099000721,0.0351766932
120990725,12099000725,0.7913805578
120990725,12099000727,0.0002432861
120990725,12099000729,0.1731994629
120990726,12099000729,1.0000000000
120990727,12099000727,0.9333333333
120990727,12099000733,0.0666666667
120990728,12099000728,0.6666666667
120990728,12099000733,0.3333333333
120990729,12099000727,0.0013049676
120990729,12099000729,0.9986950324
120990730,12099000730,1.0000000000
120990731,12099000731,0.2258064516
120990731,12099000753,0.0322580645
120990731,1209900NP24,0.7419354839
120990732,12099000701,0.0296414704
120990732,12099000702,0.0570651234
120990732,12099000727,0.0438494628
120990732,12099000728,0.0400099628
120990732,12099000732,0.3247400006
120990732,12099000733,0.0018451365
120990732,12099000748,0.0217391304
120990732,12099000871,0.0219737118
120990732,12099000872,0.0840741249
120990732,12099000873,0.1997954787
120990732,12099000885,0.1752663976
120990733,12099000728,0.0484153986
120990733,12099000733,0.3209497538
120990733,12099000873,0.6306348476
120990734,12099000732,0.2142857143
120990734,12099000734,0.5714285714
120990734,12099000748,0.2142857143
120990735,12099000735,1.0000000000
120990736,12099000731,0.8333333333
120990736,12099000736,0.1666666667
120990737,12099000252,0.3076923077
120990737,12099000737,0.6923076923
120990738,12099000258,0.1111111111
120990738,12099000735,0.6401253544
120990738,12099000738,0.1932079789
120990738,12099000739,0.0555555556
120990739,12099000258,0.9985704316
120990739,12099000259,0.0014295684
120990740,12099000352,1.0000000000
120990741,12099000741,1.0000000000
120990742,12099000741,0.6215186226
120990742,12099000747,0.0034813774
120990742,1209900NP26,0.3750000000
120990743,12099000743,1.0000000000
120990744,12099000744,1.0000000000
120990745,12099000745,0.9986612618
120990745,12099000746,0.0013387382
120990746,12099000741,0.0790960644
120990746,12099000743,0.1111111111
120990746,12099000745,0.0018253866
120990746,12099000746,0.8079674379
120990747,12099000741,0.0105561369
120990747,12099000744,0.0004095843
120990747,12099000747,0.9364026999
120990747,12099000752,0.0526315789
120990748,12099000748,0.8336316278
120990748,12099000753,0.1663683722
120990749,12099000748,0.0000209465
120990749,12099000749,0.9999790535
120990750,12099000749,0.0981018579
120990750,12099000750,0.9018981421
120990751,12099000751,1.0000000000
120990752,12099000752,1.0000000000
120990753,12099000753,1.0000000000
120990754,12099000754,1.0000000000
120990755,12099000755,1.0000000000
120990756,12099000652,0.9565217391
120990756,12099000669,0.0434782609
120990757,12099000757,1.0000000000
120990758,12099000758,0.6666666667
120990758,12099000760,0.1111111111
120990758,12099000764,0.1111111111
120990758,1209900NP34,0.1111111111
120990759,12099000761,1.0000000000
120990760,12099000760,0.9494496076
120990760,12099000761,0.0462856335
120990760,12099000763,0.0042647589
120990761,12099000761,1.0000000000
120990762,12099000763,0.2000000000
120990762,12099000776,0.7998859648
120990762,12099000777,0.0001140352
120990763,12099000763,0.6086956522
120990763,12099000764,0.3913043478
120990764,12099000213,0.4117647059
120990764,12099000764,0.5882352941
120990765,12099000182,0.8251140931
120990765,12099000774,0.0627758154
120990765,12099000NP9,0.1121100915
120990766,12099000765,1.0000000000
120990767,12099000767,0.7608695652
120990767,12099000768,0.2391304348
120990768,12099000759,0.0910798847
120990768,12099000762,0.2917420243
120990768,12099000768,0.5338447577
120990768,12099000855,0.0833333333
120990769,12099000769,1.0000000000
120990770,12099000770,1.0000000000
120990771,12099000191,0.0353296162
120990771,12099000771,0.9514243466
120990771,1209900NP33,0.0132460372
120990772,12099000770,0.1058823529
120990772,12099000771,0.0823529412
120990772,12099000772,0.8117647059
120990773,12099000767,0.4651162791
120990773,12099000768,0.0697674419
120990773,12099000773,0.4418604651
120990773,12099000774,0.0232558140
120990774,12099000761,0.0347210536
120990774,12099000774,0.7173947452
120990774,12099000775,0.2228842012
120990774,12099000777,0.0250000000
120990775,12099000773,1.0000000000
120990776,12099000776,0.9533127609
120990776,12099000777,0.0172754744
120990776,12099000780,0.0294117647
120990777,12099000777,1.0000000000
120990778,12099000778,0.6000000000
120990778,12099000779,0.4000000000
120990779,12099000193,0.0142258252
120990779,12099000779,0.8840579710
120990779,12099000783,0.0289855072
120990779,12099000784,0.0727306965
120990780,12099000780,1.0000000000
120990781,12099000229,0.0625000000
120990781,12099000780,0.3125000000
120990781,12099000781,0.6250000000
120990782,12099000782,0.9420289855
120990782,12099000786,0.0579710145
120990783,12099000778,0.6323529412
120990783,12099000783,0.3676470588
120990784,12099000778,0.1875000000
120990784,12099000783,0.4375000000
120990784,12099000784,0.3750000000
120990785,12099000776,0.2500000000
120990785,12099000788,0.7500000000
120990786,12099000786,1.0000000000
120990787,12099000194,0.0293226353
120990787,12099000787,0.5625000000
120990787,12099000793,0.3739938163
120990787,12099000795,0.0341835484
120990788,12099000788,1.0000000000
120990789,12099000789,0.6923076923
120990789,12099000790,0.3076923077
120990790,12099000788,0.1764705882
120990790,12099000790,0.8235294118
120990791,12099000788,1.0000000000
120990792,12099000789,1.0000000000
120990793,12099000788,0.2291666667
120990793,12099000793,0.4166666667
120990793,12099000794,0.3125000000
120990793,12099000796,0.0416666667
120990794,12099000195,0.0105100998
120990794,12099000794,0.6000000000
120990794,12099000795,0.3894899002
120990795,12099000195,0.0039975923
120990795,12099000244,0.1842105263
120990795,12099000791,0.3947368421
120990795,12099000794,0.0789473684
120990795,12099000795,0.3381076709
120990796,12099000244,0.0217391304
120990796,12099000791,0.3695652174
120990796,12099000796,0.6086956522
120990797,12099000797,1.0000000000
120990798,12099000797,0.1250000000
120990798,12099000798,0.8750000000
120990799,12099000799,0.8807668345
120990799,12099000804,0.1192331655
120990800,12099000800,0.8072289157
120990800,12099000802,0.1927710843
120990801,12099000801,1.0000000000
120990802,12099000802,1.0000000000
120990803,12099000800,0.4070796460
120990803,12099000801,0.3185840708
120990803,12099000802,0.0619469027
120990803,12099000803,0.2123893805
120990804,12099000804,1.0000000000
120990805,12099000805,1.0000000000
120990806,12099000351,0.0138888889
120990806,12099000806,0.5815582289
120990806,12099000807,0.3906639933
120990806,12099000809,0.0138888889
120990807,12099000807,1.0000000000
120990808,12099000808,1.0000000000
120990809,12099000351,0.0486237177
120990809,12099000809,0.8913043478
120990809,12099000874,0.0434356518
120990809,12099000886,0.0166362827
120990810,12099000810,1.0000000000
120990811,12099000391,0.0689655172
120990811,12099000811,0.9310344828
120990813,12099000391,0.2481008005
120990813,12099000813,0.7518991995
120990814,12099000814,1.0000000000
120990815,12099000815,0.7706422018
120990815,12099000816,0.2293577982
120990816,12099000816,0.3333333333
120990816,12099000818,0.1666666667
120990816,12099000819,0.5000000000
120990817,12099000409,0.3000000000
120990817,12099000818,0.7000000000
120990818,12099000818,1.0000000000
120990819,12099000819,1.0000000000
120990820,12099000820,1.0000000000
120990821,12099000439,0.5675675676
120990821,12099000820,0.4324324324
120990822,12099000437,0.8235294118
120990822,12099000820,0.1176470588
120990822,12099000826,0.0588235294
120990823,12099000823,1.0000000000
120990824,12099000824,1.0000000000
120990825,12099000825,1.0000000000
120990826,12099000826,0.7419354839
120990826,12099000830,0.2580645161
120990827,12099000827,0.9166666667
120990827,12099000884,0.0833333333
120990828,12099000828,0.6944444444
120990828,12099000829,0.3055555556
120990829,12099000829,1.0000000000
120990830,12099000830,1.0000000000
120990831,12099000827,0.0664053196
120990831,12099000831,0.9335946804
120990832,12099000803,0.4601769912
120990832,12099000807,0.0265486726
120990832,12099000832,0.5132743363
120990833,12099000097,0.0119047619
120990833,12099000100,0.0003489332
120990833,12099000101,0.0008238496
120990833,12099000106,0.0012791846
120990833,12099000193,0.0014083230
120990833,12099000433,0.0119047619
120990833,12099000437,0.0119047619
120990833,12099000443,0.0357142857
120990833,12099000459,0.0238095238
120990833,12099000478,0.0119047619
120990833,1209900NP02,0.8889968524
120990834,12099000624,0.0256875348
120990834,12099000636,0.0476190476
120990834,1209900NP22,0.9266934176
120990836,12099000636,1.0000000000
120990837,12099000678,1.0000000000
120990838,12099000679,1.0000000000
120990839,12099000215,0.4000000000
120990839,12099000689,0.2000000000
120990839,1209900NP28,0.2000000000
120990839,1209900NP29,0.2000000000
120990840,12099000NP3,0.2500000000
120990840,1209900NP28,0.2500000000
120990840,1209900NP29,0.5000000000
120990841,12099000192,0.0054010305
120990841,1209900NP33,0.9945989695
120990842,12099000352,0.0238095238
120990842,12099000353,0.1170297884
120990842,12099000517,0.0000013383
120990842,12099000600,0.0476190476
120990842,12099000650,0.0714285714
120990842,12099000711,0.0238095238
120990842,12099000715,0.0048769833
120990842,1209900NP30,0.7114252234
120990843,12099000023,0.3333333333
120990843,120990000NP,0.6666666667
120990844,12099000761,0.7114338358
120990844,12099000NP3,0.2885661642
120990845,12099000086,0.2500000000
120990845,12099000845,0.7500000000
120990846,12099000846,1.0000000000
120990847,12099000204,0.1555720136
120990847,12099000768,0.3444279864
120990847,12099000855,0.5000000000
120990848,12099000755,0.2500000000
120990848,12099000758,0.0019718992
120990848,12099000NP3,0.7480281008
120990849,12099000407,1.0000000000
120990850,12099000669,0.9004774825
120990850,12099000678,0.0995225175
120990851,12099000851,1.0000000000
121010001,12101000001,0.9230018562
121010001,12101000025,0.0438482115
121010001,12101000107,0.0009750060
121010001,12101000109,0.0049138041
121010001,12101000110,0.0076532790
121010001,12101101019,0.0049019608
121010001,12101102001,0.0147058824
121010002,12101101001,1.0000000000
121010003,12101000003,1.0000000000
121010004,12101000001,0.0254803305
121010004,12101000004,0.6888888889
121010004,12101103063,0.2856307806
121010005,12101000005,0.8965517241
121010005,12101000031,0.1034482759
121010006,12101000006,0.9554322114
121010006,12101000107,0.0416666667
121010006,12101106006,0.0029011220
121010007,12101000007,0.9903858565
121010007,12101000111,0.0000092160
121010007,12101000140,0.0043103448
121010007,12101000212,0.0009270068
121010007,12101101086,0.0043103448
121010007,12101101104,0.0000572310
121010008,12101000007,1.0000000000
121010009,12101000007,1.0000000000
121010010,12101000010,1.0000000000
121010011,12101000011,0.3000000000
121010011,12101101008,0.7000000000
121010012,12101000012,1.0000000000
121010013,12101000012,1.0000000000
